Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
1005705;862;77;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q376;0
1005706;852;376;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1005708;476;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1006704;533;3;1;Remaining Q0;Remaining Q7;Remaining Q18;Remaining Q73;0
1006706;797;7;2;Remaining Q0;Remaining Q0;Remaining Q18;Remaining Q73;0
1006708;923;18;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q73;0
1006709;972;73;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1006710;899;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1007716;533;12;1;Remaining Q0;Remaining Q21;Remaining Q30;Remaining Q121;0
1007718;788;21;2;Remaining Q0;Remaining Q0;Remaining Q30;Remaining Q121;0
1007720;900;30;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q121;0
1007721;937;121;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1007723;816;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1008717;533;16;1;Remaining Q0;Remaining Q48;Remaining Q72;Remaining Q303;0
1008719;784;48;2;Remaining Q0;Remaining Q0;Remaining Q72;Remaining Q303;0
1008721;869;72;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q303;0
1008722;864;303;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1008724;561;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1009734;793;15;2;Remaining Q0;Remaining Q0;Remaining Q22;Remaining Q108;0
1009737;956;108;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1009731;533;7;1;Remaining Q0;Remaining Q15;Remaining Q22;Remaining Q108;0
1009736;911;22;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q108;0
1009738;848;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1010743;533;16;1;Remaining Q0;Remaining Q39;Remaining Q43;Remaining Q203;0
1010745;784;39;2;Remaining Q0;Remaining Q0;Remaining Q43;Remaining Q203;0
1010746;878;43;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q203;0
1010748;902;203;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1010749;699;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1011744;533;7;1;Remaining Q0;Remaining Q22;Remaining Q26;Remaining Q135;0
1011746;793;22;2;Remaining Q0;Remaining Q0;Remaining Q26;Remaining Q135;0
1011747;904;26;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q135;0
1011748;945;135;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1011749;810;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1012755;533;13;1;Remaining Q0;Remaining Q44;Remaining Q68;Remaining Q311;0
1012757;787;44;2;Remaining Q0;Remaining Q0;Remaining Q68;Remaining Q311;0
1012758;875;311;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1012758;876;68;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q311;0
1012759;564;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1013770;533;24;1;Remaining Q0;Remaining Q42;Remaining Q61;Remaining Q264;0
1013771;776;42;2;Remaining Q0;Remaining Q0;Remaining Q61;Remaining Q264;0
1013772;867;61;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q264;0
1013773;873;264;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1013774;609;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1014785;533;5;1;Remaining Q0;Remaining Q6;Remaining Q13;Remaining Q58;0
1014786;795;6;2;Remaining Q0;Remaining Q0;Remaining Q13;Remaining Q58;0
1014787;922;13;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q58;0
1014789;976;58;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1014790;918;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1015787;533;8;1;Remaining Q0;Remaining Q20;Remaining Q15;Remaining Q97;0
1015788;792;20;2;Remaining Q0;Remaining Q0;Remaining Q15;Remaining Q97;0
1015790;905;15;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q97;0
1015792;957;97;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1015793;860;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1016799;533;8;1;Remaining Q0;Remaining Q30;Remaining Q38;Remaining Q189;0
1016801;792;30;2;Remaining Q0;Remaining Q0;Remaining Q38;Remaining Q189;0
1016802;895;38;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q189;0
1016804;924;189;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1016805;735;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1017803;533;10;1;Remaining Q0;Remaining Q30;Remaining Q61;Remaining Q211;0
1017805;790;30;2;Remaining Q0;Remaining Q0;Remaining Q61;Remaining Q211;0
1017807;893;61;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q211;0
1017809;899;211;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1017811;688;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1018813;533;13;1;Remaining Q0;Remaining Q14;Remaining Q26;Remaining Q109;0
1018814;787;14;2;Remaining Q0;Remaining Q0;Remaining Q26;Remaining Q109;0
1018815;906;26;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q109;0
1018816;947;109;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1018818;838;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1019822;533;14;1;Remaining Q0;Remaining Q40;Remaining Q37;Remaining Q198;0
1019824;786;40;2;Remaining Q0;Remaining Q0;Remaining Q37;Remaining Q198;0
1019825;879;37;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q198;0
1019826;909;198;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1019828;711;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1020837;533;13;1;Remaining Q0;Remaining Q32;Remaining Q42;Remaining Q183;0
1020838;787;32;2;Remaining Q0;Remaining Q0;Remaining Q42;Remaining Q183;0
1020839;888;42;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q183;0
1020841;913;183;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1020842;730;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1021852;533;20;1;Remaining Q0;Remaining Q35;Remaining Q38;Remaining Q215;0
1021854;780;35;2;Remaining Q0;Remaining Q0;Remaining Q38;Remaining Q215;0
1021855;878;38;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q215;0
1021856;907;215;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1021858;692;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1022865;533;9;1;Remaining Q0;Remaining Q17;Remaining Q30;Remaining Q118;0
1022866;791;17;2;Remaining Q0;Remaining Q0;Remaining Q30;Remaining Q118;0
1022867;907;30;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q118;0
1022872;944;118;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1022874;826;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1023879;533;13;1;Remaining Q0;Remaining Q30;Remaining Q49;Remaining Q221;0
1023881;787;30;2;Remaining Q0;Remaining Q0;Remaining Q49;Remaining Q221;0
1023883;890;49;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q221;0
1023884;908;221;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1023887;687;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1024893;533;10;1;Remaining Q0;Remaining Q16;Remaining Q22;Remaining Q94;0
1024895;790;16;2;Remaining Q0;Remaining Q0;Remaining Q22;Remaining Q94;0
1024897;907;22;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q94;0
1024898;952;94;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1024899;858;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1025906;533;5;1;Remaining Q0;Remaining Q13;Remaining Q24;Remaining Q100;0
1025908;795;13;2;Remaining Q0;Remaining Q0;Remaining Q24;Remaining Q100;0
1025909;915;24;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q100;0
1025910;958;100;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1025911;858;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1026919;533;13;1;Remaining Q0;Remaining Q28;Remaining Q14;Remaining Q138;0
1026921;787;28;2;Remaining Q0;Remaining Q0;Remaining Q14;Remaining Q138;0
1026924;945;138;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1026923;892;14;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q138;0
1026925;807;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1027931;533;6;1;Remaining Q0;Remaining Q12;Remaining Q18;Remaining Q91;0
1027933;794;12;2;Remaining Q0;Remaining Q0;Remaining Q18;Remaining Q91;0
1027935;915;18;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q91;0
1027936;964;91;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1027937;873;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1028932;533;16;1;Remaining Q0;Remaining Q40;Remaining Q42;Remaining Q193;0
1028934;784;40;2;Remaining Q0;Remaining Q0;Remaining Q42;Remaining Q193;0
1028936;877;42;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q193;0
1028938;902;193;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1028939;709;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1029945;533;7;1;Remaining Q0;Remaining Q7;Remaining Q14;Remaining Q83;0
1029947;793;7;2;Remaining Q0;Remaining Q0;Remaining Q14;Remaining Q83;0
1029949;919;14;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q83;0
1029950;972;83;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1029952;889;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1030959;533;20;1;Remaining Q0;Remaining Q38;Remaining Q71;Remaining Q319;0
1030960;780;38;2;Remaining Q0;Remaining Q0;Remaining Q71;Remaining Q319;0
1030960;875;71;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q319;0
1030961;871;319;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1030962;552;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1031975;533;15;1;Remaining Q0;Remaining Q29;Remaining Q36;Remaining Q153;0
1031978;785;29;2;Remaining Q0;Remaining Q0;Remaining Q36;Remaining Q153;0
1031980;889;36;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q153;0
1031981;920;153;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1031983;767;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1032987;533;27;1;Remaining Q0;Remaining Q40;Remaining Q76;Remaining Q321;0
1032988;773;40;2;Remaining Q0;Remaining Q0;Remaining Q76;Remaining Q321;0
1032989;866;76;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q321;0
1032990;857;321;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1032991;536;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1033997;533;15;1;Remaining Q0;Remaining Q51;Remaining Q53;Remaining Q292;0
1033998;785;51;2;Remaining Q0;Remaining Q0;Remaining Q53;Remaining Q292;0
1033999;867;53;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q292;0
1034000;881;292;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1034002;589;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1035009;533;31;1;Remaining Q0;Remaining Q62;Remaining Q117;Remaining Q484;0
1035010;769;62;2;Remaining Q0;Remaining Q0;Remaining Q117;Remaining Q484;0
1035011;840;117;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q484;0
1035012;790;484;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1035014;306;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1036020;533;13;1;Remaining Q0;Remaining Q18;Remaining Q24;Remaining Q130;0
1036022;787;18;2;Remaining Q0;Remaining Q0;Remaining Q24;Remaining Q130;0
1036024;902;24;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q130;0
1036025;945;130;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1036026;815;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1037033;533;10;1;Remaining Q0;Remaining Q30;Remaining Q48;Remaining Q237;0
1037035;790;30;2;Remaining Q0;Remaining Q0;Remaining Q48;Remaining Q237;0
1037038;893;61;3;Remaining Q6;Remaining Q17;Remaining Q0;Remaining Q316;0
1037039;899;316;4;Remaining Q6;Remaining Q17;Remaining Q0;Remaining Q0;0
1037041;583;0;0;Remaining Q6;Remaining Q17;Remaining Q0;Remaining Q0;0
1038043;533;11;1;Remaining Q0;Remaining Q31;Remaining Q29;Remaining Q118;0
1038045;789;31;2;Remaining Q0;Remaining Q0;Remaining Q29;Remaining Q118;0
1038046;891;29;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q118;0
1038048;929;118;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1038050;811;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1039058;533;5;1;Remaining Q0;Remaining Q12;Remaining Q16;Remaining Q71;0
1039059;795;12;2;Remaining Q0;Remaining Q0;Remaining Q16;Remaining Q71;0
1039061;916;39;3;Remaining Q13;Remaining Q18;Remaining Q0;Remaining Q208;0
1039062;944;208;4;Remaining Q13;Remaining Q18;Remaining Q0;Remaining Q0;0
1039063;736;0;0;Remaining Q13;Remaining Q18;Remaining Q0;Remaining Q0;0
1040071;533;16;1;Remaining Q0;Remaining Q29;Remaining Q25;Remaining Q74;0
1040072;784;29;2;Remaining Q0;Remaining Q0;Remaining Q25;Remaining Q74;0
1040074;888;25;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q74;0
1040075;930;74;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1040077;856;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1041087;780;30;2;Remaining Q0;Remaining Q0;Remaining Q41;Remaining Q247;0
1041086;533;20;1;Remaining Q0;Remaining Q30;Remaining Q41;Remaining Q247;0
1041090;883;41;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q247;0
1041091;909;247;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1041093;662;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1042101;533;4;1;Remaining Q0;Remaining Q24;Remaining Q31;Remaining Q125;0
1042103;796;32;2;Remaining Q3;Remaining Q0;Remaining Q43;Remaining Q196;0
1042106;897;43;3;Remaining Q3;Remaining Q0;Remaining Q0;Remaining Q196;0
1042107;921;196;4;Remaining Q3;Remaining Q0;Remaining Q0;Remaining Q0;0
1042109;725;0;0;Remaining Q3;Remaining Q0;Remaining Q0;Remaining Q0;0
1043104;533;10;1;Remaining Q0;Remaining Q6;Remaining Q10;Remaining Q53;0
1043105;790;6;2;Remaining Q0;Remaining Q0;Remaining Q10;Remaining Q53;0
1043107;917;10;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q53;0
1043107;974;53;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1043109;921;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1044114;533;9;1;Remaining Q0;Remaining Q16;Remaining Q19;Remaining Q119;0
1044116;791;16;2;Remaining Q0;Remaining Q0;Remaining Q19;Remaining Q119;0
1044119;908;81;3;Remaining Q15;Remaining Q38;Remaining Q0;Remaining Q312;0
1044121;894;312;4;Remaining Q15;Remaining Q38;Remaining Q0;Remaining Q0;0
1044123;582;0;0;Remaining Q15;Remaining Q38;Remaining Q0;Remaining Q0;0
1045128;533;24;1;Remaining Q0;Remaining Q41;Remaining Q13;Remaining Q45;0
1045130;776;41;2;Remaining Q0;Remaining Q0;Remaining Q13;Remaining Q45;0
1045133;868;47;3;Remaining Q9;Remaining Q31;Remaining Q0;Remaining Q247;0
1045135;888;247;4;Remaining Q9;Remaining Q31;Remaining Q0;Remaining Q0;0
1045138;641;0;0;Remaining Q9;Remaining Q31;Remaining Q0;Remaining Q0;0
1046141;533;16;1;Remaining Q0;Remaining Q45;Remaining Q21;Remaining Q111;0
1046142;784;45;2;Remaining Q0;Remaining Q0;Remaining Q21;Remaining Q111;0
1046143;872;21;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q111;0
1046146;807;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1046144;918;111;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1047154;533;8;1;Remaining Q0;Remaining Q22;Remaining Q28;Remaining Q129;0
1047156;792;22;2;Remaining Q0;Remaining Q0;Remaining Q28;Remaining Q129;0
1047157;903;28;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q129;0
1047159;942;129;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1047160;813;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1048168;533;7;1;Remaining Q0;Remaining Q29;Remaining Q56;Remaining Q169;0
1048170;793;29;2;Remaining Q0;Remaining Q0;Remaining Q56;Remaining Q169;0
1048172;897;56;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q169;0
1048175;908;324;4;Remaining Q7;Remaining Q16;Remaining Q37;Remaining Q0;0
1048178;584;0;0;Remaining Q7;Remaining Q16;Remaining Q37;Remaining Q0;0
1049183;533;16;1;Remaining Q0;Remaining Q30;Remaining Q58;Remaining Q94;0
1049185;784;30;2;Remaining Q0;Remaining Q0;Remaining Q58;Remaining Q94;0
1049188;887;112;3;Remaining Q21;Remaining Q27;Remaining Q0;Remaining Q298;0
1049189;842;298;4;Remaining Q21;Remaining Q27;Remaining Q0;Remaining Q0;0
1049190;544;0;0;Remaining Q21;Remaining Q27;Remaining Q0;Remaining Q0;0
1050199;533;44;1;Remaining Q0;Remaining Q78;Remaining Q82;Remaining Q468;0
1050201;756;78;2;Remaining Q0;Remaining Q0;Remaining Q82;Remaining Q468;0
1050203;811;82;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q468;0
1050204;796;468;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1050206;328;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
1051209;533;54;1;Remaining Q0;Remaining Q92;Remaining Q150;Remaining Q704;0
1051211;746;92;2;Remaining Q0;Remaining Q0;Remaining Q150;Remaining Q704;0
1051214;787;287;3;Remaining Q48;Remaining Q132;Remaining Q0;Remaining Q1387;0
1051216;567;567;4;Remaining Q48;Remaining Q132;Remaining Q0;Remaining Q820;0
1052209;533;81;1;Remaining Q0;Remaining Q192;Remaining Q94;Remaining Q1212;0
1052211;719;192;2;Remaining Q0;Remaining Q0;Remaining Q94;Remaining Q1212;0
1052212;660;94;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q1212;0
1052213;633;633;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q579;0
1053224;533;39;1;Remaining Q0;Remaining Q83;Remaining Q125;Remaining Q1138;0
1053225;761;83;2;Remaining Q0;Remaining Q0;Remaining Q125;Remaining Q1138;0
1053226;811;125;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q1138;0
1053228;753;753;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q385;0
1054225;533;47;1;Remaining Q0;Remaining Q96;Remaining Q158;Remaining Q1084;0
1054226;753;96;2;Remaining Q0;Remaining Q0;Remaining Q158;Remaining Q1084;0
1054227;790;158;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q1084;0
1054228;699;699;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q385;0
1055236;533;109;1;Remaining Q0;Remaining Q200;Remaining Q303;Remaining Q1773;0
1055238;691;200;2;Remaining Q0;Remaining Q0;Remaining Q303;Remaining Q1773;0
1055239;624;303;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q1773;0
1055241;388;388;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q1385;0
1056248;533;87;1;Remaining Q0;Remaining Q171;Remaining Q271;Remaining Q2627;0
1056251;713;171;2;Remaining Q0;Remaining Q0;Remaining Q271;Remaining Q2627;0
1056253;675;271;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2627;0
1056255;471;471;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2156;0
1057260;533;84;1;Remaining Q0;Remaining Q162;Remaining Q280;Remaining Q3331;0
1057263;716;162;2;Remaining Q0;Remaining Q0;Remaining Q280;Remaining Q3331;0
1057265;687;280;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3331;0
1057267;474;474;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2857;0
1058271;533;36;1;Remaining Q0;Remaining Q70;Remaining Q122;Remaining Q3378;0
1058273;764;70;2;Remaining Q0;Remaining Q0;Remaining Q122;Remaining Q3378;0
1058274;827;122;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3378;0
1058276;772;772;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2606;0
1059272;533;53;1;Remaining Q0;Remaining Q126;Remaining Q192;Remaining Q3546;0
1059274;747;126;2;Remaining Q0;Remaining Q0;Remaining Q192;Remaining Q3546;0
1059276;754;192;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3546;0
1059278;629;629;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2917;0
1060284;533;41;1;Remaining Q0;Remaining Q39;Remaining Q80;Remaining Q3267;0
1060286;759;39;2;Remaining Q0;Remaining Q0;Remaining Q80;Remaining Q3267;0
1060288;853;80;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3267;0
1060289;840;840;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2427;0
1061300;533;66;1;Remaining Q0;Remaining Q112;Remaining Q166;Remaining Q3161;0
1061301;734;112;2;Remaining Q0;Remaining Q0;Remaining Q166;Remaining Q3161;0
1061303;755;166;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3161;0
1061304;656;656;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2505;0
1062310;533;29;1;Remaining Q0;Remaining Q87;Remaining Q105;Remaining Q3056;0
1062312;771;87;2;Remaining Q0;Remaining Q0;Remaining Q105;Remaining Q3056;0
1062314;817;105;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3056;0
1062315;779;779;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q2277;0
1063324;533;102;1;Remaining Q0;Remaining Q214;Remaining Q281;Remaining Q3680;0
1063325;698;214;2;Remaining Q0;Remaining Q0;Remaining Q281;Remaining Q3680;0
1063326;617;281;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3680;0
1063328;403;403;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3277;0
1064338;533;64;1;Remaining Q0;Remaining Q123;Remaining Q144;Remaining Q4019;0
1064340;736;123;2;Remaining Q0;Remaining Q0;Remaining Q144;Remaining Q4019;0
1064341;746;144;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4019;0
1064342;669;669;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3350;0
1065342;533;59;1;Remaining Q0;Remaining Q86;Remaining Q161;Remaining Q4044;0
1065343;741;86;2;Remaining Q0;Remaining Q0;Remaining Q161;Remaining Q4044;0
1065344;788;161;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4044;0
1065346;694;694;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3350;0
1066358;533;81;1;Remaining Q0;Remaining Q147;Remaining Q248;Remaining Q4470;0
1066359;719;147;2;Remaining Q0;Remaining Q0;Remaining Q248;Remaining Q4470;0
1066360;705;248;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4470;0
1066361;524;524;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q3946;0
1067359;533;90;1;Remaining Q0;Remaining Q189;Remaining Q311;Remaining Q5356;0
1067360;710;189;2;Remaining Q0;Remaining Q0;Remaining Q311;Remaining Q5356;0
1067361;654;311;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q5356;0
1067362;410;410;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4946;0
1068370;533;34;1;Remaining Q0;Remaining Q52;Remaining Q79;Remaining Q5355;0
1068372;766;52;2;Remaining Q0;Remaining Q0;Remaining Q79;Remaining Q5355;0
1068373;847;79;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q5355;0
1068374;835;835;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4520;0
1069370;533;50;1;Remaining Q0;Remaining Q103;Remaining Q144;Remaining Q5184;0
1069372;750;103;2;Remaining Q0;Remaining Q0;Remaining Q144;Remaining Q5184;0
1069373;780;144;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q5184;0
1069375;703;703;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4481;0
1070382;533;30;1;Remaining Q0;Remaining Q71;Remaining Q104;Remaining Q4974;0
1070383;770;71;2;Remaining Q0;Remaining Q0;Remaining Q104;Remaining Q4974;0
1070385;832;104;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4974;0
1070387;795;795;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4179;0
1071396;533;48;1;Remaining Q0;Remaining Q129;Remaining Q207;Remaining Q5063;0
1071398;752;129;2;Remaining Q0;Remaining Q0;Remaining Q207;Remaining Q5063;0
1071399;756;207;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q5063;0
1071400;616;616;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4447;0
1072410;533;42;1;Remaining Q0;Remaining Q66;Remaining Q105;Remaining Q4976;0
1072412;758;66;2;Remaining Q0;Remaining Q0;Remaining Q105;Remaining Q4976;0
1072414;825;105;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4976;0
1072415;787;787;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4189;0
1073423;533;30;1;Remaining Q0;Remaining Q63;Remaining Q94;Remaining Q4628;0
1073425;770;63;2;Remaining Q0;Remaining Q0;Remaining Q94;Remaining Q4628;0
1073426;840;94;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q4628;0
