Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
211773;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
211775;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
211776;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
211778;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
212772;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
212773;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
212774;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
212775;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
212776;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
213782;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
213784;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
213785;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
213786;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
213788;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
214797;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
214798;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
214800;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
214802;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
214803;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
215804;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
215806;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
215807;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
215808;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
215809;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
216813;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
216815;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
216816;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
216818;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
216820;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
217825;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
217826;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
217827;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
217829;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
217828;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
218833;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
218834;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
218835;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
218836;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
218838;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
219840;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
219842;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
219842;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
219843;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
219844;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
220847;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
220848;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
220850;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
220849;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
220851;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
221857;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
221859;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
221860;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
221861;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
221863;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
222869;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
222870;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
222871;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
222872;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
222873;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
223884;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
223886;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
223888;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
223889;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
223890;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
224891;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
224892;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
224893;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
224894;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
224895;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
225897;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
225898;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
225901;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
225899;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
225903;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
226900;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
226901;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
226904;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
226902;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
226905;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
227908;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
227912;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
227914;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
227916;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
227918;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
228919;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
228920;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
228921;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
228923;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
228925;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
229933;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
229934;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
229936;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
229937;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
229939;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
230948;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
230951;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
230953;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
230954;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
230956;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
231956;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
231957;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
231958;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
231959;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
231961;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
232968;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
232969;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
232970;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
232972;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
232974;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
233979;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
233981;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
233982;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
233983;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
233984;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
234993;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
234994;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
234995;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
234996;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
234997;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
235999;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
236000;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
236001;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
236002;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
236003;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
237006;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
237007;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
237008;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
237009;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
237011;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
238009;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
238010;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
238011;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
238012;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
238013;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
239022;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
239023;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
239025;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
239024;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
239027;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
240031;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
240032;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
240034;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
240035;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
240037;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
241043;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
241044;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
241045;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
241048;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
241049;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
242051;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
242053;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
242054;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
242055;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
242057;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
243060;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
243062;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
243063;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
243065;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
243066;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
244071;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
244072;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
244075;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
244073;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
244076;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
245078;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
245079;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
245081;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
245082;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
245083;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
246087;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
246089;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
246090;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
246091;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
246092;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
247094;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
247095;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
247096;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
247098;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
247099;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
248103;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
248105;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
248106;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
248108;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
248109;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
249113;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
249115;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
249116;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
249118;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
249119;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
250117;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
250119;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
250120;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
250121;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
250122;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
251123;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
251125;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
251126;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
251127;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
251128;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
252126;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
252127;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
252128;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
252132;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
252134;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
253138;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
253140;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
253142;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
253141;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
253144;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
254143;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
254144;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
254147;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
254150;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
254151;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
255148;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
255149;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
255151;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
255152;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
255154;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
256159;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
256161;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
256162;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
256163;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
256164;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
257173;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
257174;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
257175;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
257177;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
257178;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
258180;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
258182;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
258184;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
258186;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
258187;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
259188;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
259189;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
259191;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
259192;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
259193;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
260198;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
260200;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
260202;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
260203;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
260205;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
261198;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
261199;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
261200;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
261202;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
261203;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
262200;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
262201;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
262202;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
262204;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
262204;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
263205;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
263207;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
263208;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
263210;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
263212;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
264218;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
264219;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
264220;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
264221;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
264223;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
265232;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
265234;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
265235;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
265236;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
265238;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
266247;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
266248;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
266249;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
266250;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
266251;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
267248;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
267249;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
267250;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
267251;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
267252;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
268261;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
268262;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
268263;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
268265;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
268266;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
269271;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
269272;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
269274;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
269275;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
269276;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
270272;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
270274;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
270275;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
270276;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
270277;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
271277;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
271278;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
271279;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
271281;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
271282;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
272282;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
272284;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
272285;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
272286;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
272287;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
273293;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
273294;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
273295;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
273296;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
273297;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
274305;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
274306;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
274308;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
274307;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
274309;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
275311;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
275313;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
275315;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
275316;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
275317;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
276323;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
